[00:40:48] [User Authenticator #12/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:40:48] [Server thread/INFO]: tannerd88[/209.6.44.49:50593] logged in with entity id 67912 at (-4319.629877346516, 66.0, -1395.9815485744612)
[00:40:48] [Server thread/INFO]: tannerd88 joined the game
[00:41:13] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[00:41:13] [Server thread/INFO]: tannerd88 left the game
[00:53:39] [User Authenticator #13/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[00:53:39] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:51133] logged in with entity id 68217 at (-4267.6744764885, 87.0, -1504.3030276004313)
[00:53:39] [Server thread/INFO]: papajohnxiiv joined the game
[00:56:42] [User Authenticator #14/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:56:42] [Server thread/INFO]: tannerd88[/209.6.44.49:50832] logged in with entity id 68796 at (-4317.201584853404, 66.0, -1390.557806221159)
[00:56:42] [Server thread/INFO]: tannerd88 joined the game
[01:00:59] [Server thread/INFO]: <tannerd88> hello?
[01:01:14] [Server thread/INFO]: papajohnxiiv lost connection: Disconnected
[01:01:14] [Server thread/INFO]: papajohnxiiv left the game
[01:03:40] [User Authenticator #15/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[01:03:40] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:52583] logged in with entity id 70868 at (-4313.354198407072, 89.49390748022948, -1438.1442352129518)
[01:03:40] [Server thread/INFO]: papajohnxiiv joined the game
[01:05:52] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[01:05:52] [Server thread/INFO]: tannerd88 left the game
[01:05:55] [User Authenticator #16/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[01:05:55] [Server thread/INFO]: tannerd88[/209.6.44.49:50851] logged in with entity id 71347 at (-4350.986378169079, 47.71432155689964, -1290.621015449961)
[01:05:55] [Server thread/INFO]: tannerd88 joined the game
[01:07:43] [Server thread/WARN]: Trying to add entity with duplicated UUID dffe8545-453a-43ee-b9bb-144a0243b04d. Existing minecraft:armor_stand#71787, new: minecraft:armor_stand#71787
[01:13:29] [Server thread/WARN]: Trying to add entity with duplicated UUID 11431b92-c667-470a-898a-c795c2c4abf8. Existing minecraft:armor_stand#73179, new: minecraft:armor_stand#73179
[01:16:52] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:19:19] [Server thread/INFO]: papajohnxiiv has made the advancement [Hot Stuff]
[01:20:40] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to papajohnxiiv]
[01:22:03] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:26:59] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:28:49] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:31] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:58] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:31:13] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:33:47] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:34:44] [Server thread/INFO]: <tannerd88> can you hear me?
[01:35:00] [Server thread/INFO]: <tannerd88> i cant hear you anymore
[01:55:49] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:00:36] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:03:26] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:07:26] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/85431, l='ServerLevel[world]', x=-4598.35, y=93.44, z=-463.47]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93738, l='ServerLevel[world]', x=-4563.45, y=61.53, z=-456.41]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93739, l='ServerLevel[world]', x=-4563.60, y=60.49, z=-456.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93739, l='ServerLevel[world]', x=-4563.60, y=60.49, z=-456.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93740, l='ServerLevel[world]', x=-4562.29, y=61.46, z=-457.28]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93740, l='ServerLevel[world]', x=-4562.29, y=61.46, z=-457.28]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93749, l='ServerLevel[world]', x=-4555.73, y=55.59, z=-467.60]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93749, l='ServerLevel[world]', x=-4555.73, y=55.59, z=-467.60]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93750, l='ServerLevel[world]', x=-4554.44, y=55.46, z=-467.34]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93750, l='ServerLevel[world]', x=-4554.44, y=55.46, z=-467.34]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Flint'/93752, l='ServerLevel[world]', x=-4555.35, y=55.30, z=-468.39]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Flint'/93752, l='ServerLevel[world]', x=-4555.35, y=55.30, z=-468.39]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93756, l='ServerLevel[world]', x=-4565.73, y=63.67, z=-455.27]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93756, l='ServerLevel[world]', x=-4565.73, y=63.67, z=-455.27]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93764, l='ServerLevel[world]', x=-4561.75, y=69.50, z=-458.49]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93764, l='ServerLevel[world]', x=-4561.75, y=69.50, z=-458.49]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93775, l='ServerLevel[world]', x=-4564.45, y=56.47, z=-466.35]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93775, l='ServerLevel[world]', x=-4564.45, y=56.47, z=-466.35]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93776, l='ServerLevel[world]', x=-4562.46, y=57.61, z=-461.52]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93776, l='ServerLevel[world]', x=-4562.46, y=57.61, z=-461.52]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93802, l='ServerLevel[world]', x=-4567.54, y=58.26, z=-452.43]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93802, l='ServerLevel[world]', x=-4567.54, y=58.26, z=-452.43]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93803, l='ServerLevel[world]', x=-4566.42, y=63.57, z=-453.27]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93803, l='ServerLevel[world]', x=-4566.42, y=63.57, z=-453.27]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93804, l='ServerLevel[world]', x=-4565.59, y=62.60, z=-452.26]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93804, l='ServerLevel[world]', x=-4565.59, y=62.60, z=-452.26]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Coal'/93805, l='ServerLevel[world]', x=-4563.71, y=57.61, z=-455.48]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Coal'/93805, l='ServerLevel[world]', x=-4563.71, y=57.61, z=-455.48]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93806, l='ServerLevel[world]', x=-4562.36, y=60.55, z=-452.67]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93806, l='ServerLevel[world]', x=-4562.36, y=60.55, z=-452.67]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93807, l='ServerLevel[world]', x=-4566.57, y=58.47, z=-451.63]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93807, l='ServerLevel[world]', x=-4566.57, y=58.47, z=-451.63]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93829, l='ServerLevel[world]', x=-4561.34, y=56.54, z=-473.42]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93829, l='ServerLevel[world]', x=-4561.34, y=56.54, z=-473.42]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93830, l='ServerLevel[world]', x=-4560.55, y=56.42, z=-475.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93830, l='ServerLevel[world]', x=-4560.55, y=56.42, z=-475.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93882, l='ServerLevel[world]', x=-4561.45, y=63.53, z=-455.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93882, l='ServerLevel[world]', x=-4561.45, y=63.53, z=-455.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93884, l='ServerLevel[world]', x=-4557.70, y=58.44, z=-457.30]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93884, l='ServerLevel[world]', x=-4557.70, y=58.44, z=-457.30]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93930, l='ServerLevel[world]', x=-4573.50, y=61.42, z=-466.31]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93930, l='ServerLevel[world]', x=-4573.50, y=61.42, z=-466.31]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/93947, l='ServerLevel[world]', x=-4551.35, y=64.55, z=-439.50]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/93947, l='ServerLevel[world]', x=-4551.35, y=64.55, z=-439.50]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93965, l='ServerLevel[world]', x=-4553.48, y=58.71, z=-460.73]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93965, l='ServerLevel[world]', x=-4553.48, y=58.71, z=-460.73]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93966, l='ServerLevel[world]', x=-4554.50, y=57.38, z=-461.61]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93966, l='ServerLevel[world]', x=-4554.50, y=57.38, z=-461.61]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93967, l='ServerLevel[world]', x=-4554.49, y=58.56, z=-459.57]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93967, l='ServerLevel[world]', x=-4554.49, y=58.56, z=-459.57]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93968, l='ServerLevel[world]', x=-4553.60, y=58.33, z=-461.67]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93968, l='ServerLevel[world]', x=-4553.60, y=58.33, z=-461.67]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93969, l='ServerLevel[world]', x=-4552.41, y=59.38, z=-460.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93969, l='ServerLevel[world]', x=-4552.41, y=59.38, z=-460.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94046, l='ServerLevel[world]', x=-4569.59, y=64.63, z=-432.48]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94046, l='ServerLevel[world]', x=-4569.59, y=64.63, z=-432.48]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/94047, l='ServerLevel[world]', x=-4569.42, y=63.29, z=-433.67]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/94047, l='ServerLevel[world]', x=-4569.42, y=63.29, z=-433.67]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Polished Andesite'/94051, l='ServerLevel[world]', x=-4567.50, y=64.64, z=-434.61]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Polished Andesite'/94051, l='ServerLevel[world]', x=-4567.50, y=64.64, z=-434.61]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Chest'/94052, l='ServerLevel[world]', x=-4572.57, y=67.54, z=-436.32]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Chest'/94052, l='ServerLevel[world]', x=-4572.57, y=67.54, z=-436.32]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/94053, l='ServerLevel[world]', x=-4568.60, y=67.39, z=-434.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/94053, l='ServerLevel[world]', x=-4568.60, y=67.39, z=-434.34]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94054, l='ServerLevel[world]', x=-4568.69, y=65.49, z=-433.59]
[02:18:48] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94054, l='ServerLevel[world]', x=-4568.69, y=65.49, z=-433.59]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94301, l='ServerLevel[world]', x=-4560.48, y=93.56, z=-465.50]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94301, l='ServerLevel[world]', x=-4560.48, y=93.56, z=-465.50]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94303, l='ServerLevel[world]', x=-4552.54, y=93.36, z=-466.33]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94303, l='ServerLevel[world]', x=-4552.54, y=93.36, z=-466.33]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94304, l='ServerLevel[world]', x=-4552.62, y=91.30, z=-465.50]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94304, l='ServerLevel[world]', x=-4552.62, y=91.30, z=-465.50]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/94305, l='ServerLevel[world]', x=-4552.39, y=90.35, z=-465.74]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/94305, l='ServerLevel[world]', x=-4552.39, y=90.35, z=-465.74]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94307, l='ServerLevel[world]', x=-4552.66, y=93.70, z=-470.27]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94307, l='ServerLevel[world]', x=-4552.66, y=93.70, z=-470.27]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94308, l='ServerLevel[world]', x=-4554.37, y=93.36, z=-470.53]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94308, l='ServerLevel[world]', x=-4554.37, y=93.36, z=-470.53]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94309, l='ServerLevel[world]', x=-4553.75, y=93.69, z=-472.72]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/94309, l='ServerLevel[world]', x=-4553.75, y=93.69, z=-472.72]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94310, l='ServerLevel[world]', x=-4556.29, y=91.35, z=-472.53]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94310, l='ServerLevel[world]', x=-4556.29, y=91.35, z=-472.53]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/94311, l='ServerLevel[world]', x=-4556.47, y=90.26, z=-472.58]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/94311, l='ServerLevel[world]', x=-4556.47, y=90.26, z=-472.58]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94312, l='ServerLevel[world]', x=-4557.58, y=93.32, z=-471.45]
[02:19:50] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/94312, l='ServerLevel[world]', x=-4557.58, y=93.32, z=-471.45]
[02:23:21] [Server thread/INFO]: [papajohnxiiv: Saved the game]
[02:24:05] [Server thread/INFO]: [tannerd88: Saved the game]
[02:24:10] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[02:24:10] [Server thread/INFO]: tannerd88 left the game
[02:24:12] [Server thread/INFO]: papajohnxiiv lost connection: Disconnected
[02:24:12] [Server thread/INFO]: papajohnxiiv left the game
